Killmonger, Ruthless Usurper	R	axkbU	2
Ennis, Debate Moderator	W	cf	3
Suki, Kyoshi Captain	W	vyU	1
Pizza Face, Gastromancer	BG	calRU	3
Quicksilver, Brash Blur	R	cvU	2
Ian the Reckless	R	kU	1
Syr Faren, the Hengehammer	G	kK	1
Ellie, Vengeful Hunter	BR	xU	2
Iroh, Firebending Instructor	R	kU	1
Thor Odinson	WR	sU	1
The Great Goblin	BR	U	2
Everett K. Ross, Hapless Attaché	W	trU	1
Kratos, Stoic Father	WR	ckU	2
Matt Murdock, Justice Seeker	W	cU	2
Living Brain, Mechanical Marvel	C	avRU	2
The Most Dangerous Gamer	BG	ckn	3
Uchbenbak, the Great Mistake	UB	gbS	2
Sek'Kuar, Deathkeeper	BRG	tx	1
Shattergang Brothers	BRG	x	2
Perrie, the Pulverizer	WUG	kb	2
Franklin Richards, Ascendant	R	szbU	1
Storm, Windrider	WG	nU	2
Captain Ripley Vance	R	cpP	1
Migloz, Maze Crusher	RG	n	3
Gandalf, Goblins' Bane	R	spWU	2
Kang Prime	UB	kU	2
Kalitas, Bloodchief of Ghet	B	tnS	2
Hawkeye, Trick Shot	R	pyU	2
Éomer of the Riddermark	R	tbKU	2
Aisha of Sparks and Smoke	WR	s	2
Othelm, Sigardian Outcast	WG	g	2
Minsc, Beloved Ranger	WRG	tb	2
Bifur, Melodic Rider	WR	ckfyWU	2
Strider, Ranger of the North	RG	bdU	2
Rescue, Pepper Potts	U	cRU	2
Neheb, the Worthy	BR	ky	3
Grendel, Spawn of Knull	B	DU	1
Toluz, Clever Conductor	WUB	g	2
Arni Brokenbrow	R	b	1
Thranduil, the Elvenking	UBG	gryNU	2
Doctor Strange, Surgeon	W	tlU	2
The Face of Boe	WUR	U	2
Korlash, Heir to Blackblade	B	S	2
Hawkeye, Master Marksman	R	rnU	3
Thorin, King of Durin's Folk	WR	ayU	2
Page, Loose Leaf	C	sR	2
Desdemona, Freedom's Edge	WR	gkU	2
Uvilda, Dean of Perfection	UR	csoW	3
Heidar, Rimewind Master	U	nW	1
Dáin, Lord of the Iron Hills	W	nU	2
Venus, Torn Between Worlds	UG	ckrCPU	2
Sosuke, Son of Seshiro	G	ty	2
Rakdos the Defiler	BR	kbyS	2
Parnesse, the Subtle Brush	UBR	shqSW	3
Wolverine, Fierce Fighter	RG	bU	2
Dáin Ironfoot	R	vkU	3
The Masters of Evil	B	yU	2
Misty Knight, Hero for Hire	R	rU	1
Storm, Queen of Wakanda	WG	kU	2
T'Challa, the Black Panther	WG	cakU	2
Ms. Marvel, Kamala Khan	U	rU	2
Fíli the Pathfinder	W	tyU	2
Kaust, Eyes of the Glade	WRG	krN	2
Neyam Shai Murad	WB	gkU	3
Nazar, the Velvet Fang	B	lkrSW	2
Nihiloor	WUB	lkoS	3
Dwalin, Weaponmaster	WR	vkU	1
The Thing	WURG	cskbU	3
Tawnos, Urza's Apprentice	UR	q	2
Bilbo, Thief in the Night	U	gskU	2
Infernal Kirin	B	S	1
Bell Borca, Spectral Sergeant	WR	S	2
Taigam, Sidisi's Hand	UB	gnW	2
Hei Bai, Spirit of Balance	WB	cxkCSU	2
Iron Lad, Young Avenger	UR	sRU	1
Kiku, Night's Flower	B		1
Tyrox, Saurid Tyrant	R	D	1
Madame Masque	B	trU	1
Hercules, Olympian Hero	W	ckU	2
Gallia of the Endless Dance	RG	krzyN	2
Alicia Masters, Skilled Sculptor	R	sahU	2
Sethron, Hurloon General	BR	ty	2
Trynn, Champion of Freedom	W	t	2
Chromium, the Mutable	WUB	bD	3
Jaya Ballard, Task Mage	R	np	3
Khorvath Brightflame	R	D	2
The Sackville-Bagginses	B	axrpU	2
Appa, Aang's Companion	W	kU	1
Bofur, Reliable Guardian	W	U	1
Kingpin, Wilson Fisk	B	axU	1
Lockjaw, Slobbering Teleporter	U	csCU	2
Akim, the Soaring Wind	WUR	tvCD	2
The Celestial Toymaker	WUB	kpU	3
Firebird, Blazing Ranger	R	kU	1
Lu Xun, Scholar General	U	r	1
Hargilde, Kindly Runechanter	WU	a	1
Bilbo, Fellow Conspirator	G	aU	1
Xira Arien	BRG	rW	1
Leonardo, Leader in Blue	W	tCPU	2
Numot, the Devastator	WUR	kbD	1
Rose Tyler	W	kU	2
Captain Marvel, Earth's Protector	W	cU	2
Feldon, Ronom Excavator	R	n	2
Jet, Freedom Fighter	WR	cU	2
Kels, Fight Fixer	UB	xrW	2
Cromat	WUBRG	n	3
Vision, Synthezoid Avenger	C	cRU	3
Night Nurse, Healer of Heroes	W	gU	2
Cloud of Darkness	BG	gU	2
Sita Varma, Masked Racer	UG	c	2
Sasaya, Orochi Ascendant	G	d	2
Exava, Rakdos Blood Witch	BR	c	2
Elrond, Moon-Reader	U	rfNU	3
Hama, the Bloodbender	UB	moWU	3
Gorion, Wise Mentor	WUG	qW	1
Thranduil, Sindarin Liege	UG	tgdyNU	2
Korvold, Gleeful Glutton	BRG	cgkbrD	3
Borborygmos	RG	ckb	1
Invisible Woman	WURG	tskU	3
Melira, the Living Cure	WG	fi	3
Shessra, Death's Whisper	BG	rWN	2
Katilda and Lier	WUG	gsy	2
Squall, Gunblade Duelist	WBR	kU	2
Syrix, Carrier of the Flame	BR	gpy	2
Titania, Proud Pummeler	R	kU	2
Rhuk, Hexgold Nabber	R	vb	2
Yukora, the Prisoner	B	yS	1
Splinter, Aging Champion	W	rU	2
Loki Laufeyson	R	csqWU	2
Takeno, Samurai General	W	yK	1
Balin, Loremaster	R	rpyWU	2
The Archimandrite	WUR	lry	3
Ka-Zar of the Savage Land	G	tcdU	2
Ant-Man, Colony Commander	UG	tckU	2
Tetsuo, Imperial Champion	UBR	svkpK	3
Beetle, Legacy Criminal	U	cgU	2
Nagao, Bound by Honor	W	tkyK	1
Kuro, Pitlord	B	bS	1
Human Torch	WURG	svkU	3
Annie Flash, the Veteran	WRG	g	2
Absorbing Man and Titania	RG	U	1
Kaima, the Fractured Calm	RG	cehS	2
Sisters of Stone Death	BG	nb	2
Myojin of Infinite Rage	R	nbS	2
Iname, Death Aspect	B	yS	1
Nefarox, Overlord of Grixis	B	xkS	2
Hythonia the Cruel	B	ny	2
Opal-Eye, Konda's Yojimbo	W	CK	3
Daredevil, Fearless Fighter	R	kU	2
Hulk, Strongest There Is	G	cbyU	2
Syr Armont, the Redeemer	WG	tevK	2
Kongming, "Sleeping Dragon"	W	t	1
Black Widow, Deadly Hunter	B	krU	1
Homura, Human Ascendant	R	tn	2
Zamriel, Seraph of Steel	W	vK	1
Quicksilver, Speedster	UR	vU	2
Aphemia, the Cacophony	B	tge	2
Iron Man, Modern Marvel	U	takrRU	2
Wydwen, the Biting Gale	UB	W	2
Tazri, Stalwart Survivor	WUBRG	g	3
Viv Vision, Teen Synthezoid	C	ckrRU	2
Leela, Sevateem Warrior	G	crhU	2
Elektra, Daughter of the Hand	B	nU	1
Okoye, Mighty and Adored	WG	cvbhU	2
Yasova Dragonclaw	URG	bo	2
Kitsune, Dragon's Daughter	U	kbCWU	2
Isu the Abominable	WUG	c	2
Vhati il-Dal	BG		1
Shuri, the Black Panther	WG	tkrU	2
Silver Surfer, Galactus's Herald	C	kU	3
Agrus Kos, Wojek Veteran	WR	k	1
Crimson Cowl, Master of Evil	B	tkyU	1
Multani, Maro-Sorcerer	G	W	1
Ori, Plate Stacker	W	lnWU	1
Kurkesh, Onakke Ancient	R	qS	2
Haktos the Unscarred	WR	zb	2
Tomorrow, Azami's Familiar	U	rS	2
Hulk, Gamma Goliath	RG	cbU	2
Thanos, the Mad Titan	WUBRG	cnU	2
Kentaro, the Smiling Cat	W	yK	1
Rassilon, the War President	UB	sU	2
Doc Ock, Evil Inventor	UB	abU	2
Inniaz, the Gale Force	WU	kh	2
Spinnerette, Arachnobat	BG		2
Dori, Bearer of Friends	R	abU	1
Kylox, Visionary Inventor	UR	sxkC	3
Michelangelo, Game Master	G	cCPU	2
Bushmaster, Coiled Henchman	G	cU	1
Lady Loki, Agent of Chaos	R	syWU	3
Sygg, River Guide	WU	yWP	1
The Master of Lake-town	B	rmU	2
April O'Neil, Hacktivist	U	rU	1
Rakka Mar	R	t	1
Stegron the Dinosaur Man	R	DU	2
Shocker, Unshakable	R	U	2
Xiahou Dun, the One-Eyed	B	g	2
Hulk, Brutal Brawler	G	ckU	1
Patron of the Nezumi	B	bS	1
Barrin, Master Wizard	U	xnW	1
Jolrael, Empress of Beasts	G		1
Sanar, Innovative First-Year	UR	W	3
Kagemaro, First to Suffer	B	S	2
He Who Hungers	B	xS	2
Lucky the Pizza Dog	G	cayCU	2
Captain Mar-Vell, Space-Born	W	U	1
M.O.D.O.K., Evil Intellect	B	xrRU	1
Vikya, Scorching Stalwart	WR	rp	2
Kamahl, Pit Fighter	R	pb	1
Captain Rex Nebula	WR	az	3
Ohabi Caleria	WG	ryN	2
Hans Eriksson	RG	kb	3
Borborygmos and Fblthp	URG	kdrb	2
She-Hulk, Jade Defender	G	cbU	1
Inga Rune-Eyes	U	rW	1
Zar Ojanen, Scion of Efrava	WG	cdC	2
Casey Jones, Jury-Rig Justiciar	R	aU	2
Zirilan of the Claw	R	yC	2
Immard, the Stormcleaver	WUR	kp	2
Kaho, Minamo Historian	U	W	2
Captain America, Skybound	W	ckU	2
Azog, Moria's Ruin	B	rU	2
Mister Hyde, Monster Within	G	crU	2
Ertai, the Corrupted	WUB	xnW	1
Tom, Bert, and William	BG	xrU	2
Starke of Rath	R	n	1
Sekki, Seasons' Guide	G	tcgS	3
Palladia-Mors, the Ruiner	WRG	bD	1
Wolverine, Claws Out	G	byU	2
Raphael, Most Attitude	R	kCPU	2
Circu, Dimir Lobotomist	UB	noW	2
Kraven, Proud Predator	RG	U	1
Dáin of the Ancient Halls	WR	pyU	1
Thorin, Company's Leader	R	avkyU	2
Stilt-Man, Towering Terror	R	koyU	2
Dan Lewis	R	avU	2
Teo, Spirited Glider	U	ckrU	2
Scientist Supreme of A.I.M.	UB	qU	2
Vision, Spectral Synthezoid	U	yRU	1
Captain Marvel, Shooting Star	W	lkbU	2
Klaw, Master of Sound	B	kU	3
Luke Cage, Hero for Hire	R	abU	1
Spider-Man, New Champion	R	U	1
Kotose, the Silent Spider	UB	gdo	3
Mairsil, the Pretender	UBR	W	3
Seton, Krosan Protector	G	yN	1
Zalto, Fire Giant Duke	R	bD	1
Szadek, Lord of Secrets	UB	ckmS	2
Cleon, Merry Champion	R	v	2
Munda, Ambush Leader	WR	y	3
Ertai, Wizard Adept	U	nW	1
Jenara, Asura of War	WUG	cK	1
Zuri, Warrior of Wakanda	G	cabU	1
Spider-Man, To the Rescue	WG	U	2
Nashi, Moon's Legacy	UBG	gkqy	2
Rohgahh, Kher Keep Overlord	BR	ty	2
Pako, Arcane Retriever	RG	ckoC	2
Ambassador Laquatus	U	mWP	1
Angus Mackenzie	WUG		1
Gyrus, Waker of Corpses	BRG	cgknqD	3
Radha, Coalition Warlord	RG	dN	2
Lyzolda, the Blood Witch	BR	xrp	2
Goddric, Cloaked Reveler	R	y	2
Rorix Bladewing	R	bD	1
Ray Fillet, Man Ray	U	crPU	2
Targ Nar, Demon-Fang Gnoll	RG	kb	2
Iron Man, Futurist Paragon	U	RU	2
Kang the Conqueror	U	cU	2
Chisei, Heart of Oceans	U	S	1
Bilbo, Luckwearer	U	krU	2
Jenny, Generated Anomaly	WR	vkU	1
Leonardo, Worldly Warrior	W	vCPU	1
Don & Raph, Hard Science	UR	sakCPU	1
Thor, Guardian of Midgard	R	U	2
Susan Foreman	G	U	2
Radiant, Archangel	W	K	1
Dakkon Blackblade	WUB	d	1
Óin the Brave	R	rU	2
Rubinia Soulsinger	WUG	o	2
Tocasia, Dig Site Mentor	WUG	ga	2
Iron Man, Tony Stark	R	tkRU	2
Spider-Slayer, Hatred Honed	C	tgRU	2
Urgoros, the Empty One	B	krzS	1
Super-Skrull	WUBRG	trU	3
Kodama of the South Tree	G	bS	1
Baru, Fist of Krosa	G	tbdN	2
Blind Seer	U	W	1
Ghost Council of Orzhova	WB	lxfpS	2
Orysa, Tide Choreographer	U	rWP	1
Oros, the Avenger	WBR	kbD	1
Donatello, Rad Scientist	U	CPU	1
The Neutrinos	WR	kfNU	2
Wiccan, Rising Magician	U	sfWU	2
Captain America, Unbowed	W	U	1
The Ever-Changing 'Dane	WUB	xq	1
The Spot, Living Portal	WB	gU	2
Lo and Li, Royal Advisors	UB	cmyU	2
Patron of the Kitsune	W	lkS	1
Gerrard Capashen	W	ln	2
Atogatog	WUBRG	x	1
Cho-Manno, Revolutionary	W		1
Hulk, Always Angry	R	bnU	2
The Master, Formed Anew	UB	qU	2
Helmut Zemo, Mastermind	U	cgskU	2
Casey Jones, Vigilante	R	rzU	1
Thanos, Death's Consort	B	cxU	1
White Widow, Yelena Belova	B	ckU	1
Patriot, Shield Wielder	W	U	1
April, Reporter of the Weird	U	krU	1
Odric, Blood-Cursed	WR	avbS	2
Shang-Chi, Martial Mentor	G	cU	2
Arashi, the Sky Asunder	G	S	2
Soraya the Falconer	W		1
Tokka & Rahzar, Terrible Twos	BR	CPU	2
Hyperion, Supreme Hero	W	ybU	2
Soramaro, First to Dream	U	rS	2
Diaochan, Artful Beauty	R	n	2
Verazol, the Split Current	UG	csqP	2
Kyoki, Sanity's Eclipse	B	bS	1
Tymaret, the Murder King	BR	gxS	2
Maximus, Knight Apparent	R	vxbKU	2
Bounteous Kirin	G	lS	1
Temmet, Vizier of Naktamun	WU	tg	2
Black Widow, Intel Expert	W	rU	1
Lin Sivvi, Defiant Hero	W	gy	2
Vorosh, the Hunter	UBG	ckbD	1
Silvos, Rogue Elemental	G	b	1
Noyan Dar, Roil Shaper	WU	csP	2
Jeska, Warrior Adept	R	p	1
Ayesha Tanaka, Armorer	WU	ak	3
White Widow, Free Agent	W	cgeU	2
The Meep	B	xkU	2
Lim-Dûl the Necromancer	B	xW	2
Spirit of the Night	B	bS	1
Songbird, Sonic Screamer	B	U	1
Sol'kanar the Swamp King	UBR	lS	1
W'Kabi, Shield of the Nation	G	tkbU	2
Kodama of the Center Tree	G	yS	2
Tigra, Feline Fury	G	clbCU	2
Namor, Atlantean King	WU	tskPU	2
Aboshan, Cephalid Emperor	U	nyP	1
Black Panther, Most Dangerous	W	tcU	2
Power Pack	WURG	gskbzU	3
Alhammarret, High Arbiter	U	nW	2
Yomiji, Who Bars the Way	W	S	1
Dralnu, Lich Lord	UB	gsSW	2
Adamaro, First to Desire	R	S	1
Mondo Gecko	U	krCU	2
Wonder Man, Hollywood Hero	R	cU	2
Alpharael, Dreaming Acolyte	UB	ar	2
Namor, Scourge of the Seas	U	cyPU	2
Yannik, Scavenging Sentinel	WG	c	2
Okoye, Dora Milaje Leader	W	tkU	1
Rocksteady, Crash Courser	G	ybU	2
The Unspeakable	U	gkbS	1
Dee Kay, Finder of the Lost	UB	glpS	3
Madame Vastra	UG	axCU	2
Medusa, Inhuman Queen	G	csU	1
The Fantastic Four	WURG	tcrpU	3
Livio, Oathsworn Sentinel	W	K	2
Silver Surfer, Cosmic Voyager	U	fU	2
Radiant, Serra Archangel	W	bK	2
Captain America, Liberator	W	tvkU	2
Astonishing Spider-Man	UR	krU	1
Naomi, Pillar of Order	WB	tk	2
Sauron, Dino Devotee	G	lkSDU	3
Thranduil the Strategist	UG	tdyNU	1
Hawkeye, Avenging Archer	UR	xrpU	2
Ith, High Arcanist	WU	kW	2
Donnie & April, Adorkable Duo	U	grCPU	2
Razia, Boros Archangel	WR	bK	2
The Kingpin of Crime	WB	kpU	2
Sharkey, Tyrant of the Shire	UB	U	2
Absorbing Man	UG	eqU	3
Maga, Traitor to Mortals	B	cpW	1
Abomination, Irradiated Brute	G	ckbyU	1
Sevinne, the Chronoclasm	WUR	gsqW	2
Donatello, Turtle Techie	U	rCPU	1
Speed, Young Avenger	R	sU	2
Hammerhead, Maggia Boss	B	cxU	1
Hallar, the Firefletcher	RG	cbpN	2
Isperia the Inscrutable	WU	kW	2
Rose Noble	U	ryU	2
Lord Dregg, Insect Invader	BG	txrU	2
Wiccan, Young Avenger	R	sWU	1
Nori, Teller of Tales	WR	kWU	1
Strax, Sontaran Nurse	RG	cxbzU	2
Black Widow, Double Agent	WB	kU	1
Henry Wu, InGen Geneticist	UBG	axryU	2
Queen Mother Ramonda	W	nhU	1
Bolg of the North	BR	txU	2
Nyla, Shirshu Sleuth	B	gaCU	3
Jennika, Bad Apple Big Sister	W	tCPU	1
Idris, Soul of the TARDIS	UR	aU	2
Shameless Charlatan	U	q#	1
Rayne, Academy Chancellor	U	rW	2
Prowler, Misguided Mentor	G	ckU	2
Iname, Life Aspect	G	gyS	1
Green Goblin, Back for More	B	U	2
Abomination, Terrifying Titan	RG	cbU	1
Kaysa	G	tN	1
Whiplash, Vengeful Engineer	B	vlkpU	2
Nita, Forum Conciliator	WB	cgsxo	3
Quake, Agent of S.H.I.E.L.D.	W	snU	1
Skeleton Ship	UB	S	1
Jem Lightfoote, Sky Explorer	WU	r	1
Splinter & Leo, Father & Son	W	tcCPU	2
Geth, Thane of Contracts	B	gS	2
Nael, Avizoa Aeronaut	UG	kdrN	3
Jessica Jones, Private Eye	R	U	2
Starling, Aerial Ally	W	U	1
Immortus, Master of Eternity	U	csrU	2
Karolina Dean, Runaway	WUBRG	U	1
Beorn, Reluctant Host	G	bdCU	1
Jedit Ojanen, Mercenary	WUG	tC	2
Nakia, Wakandan Operative	G	cahU	2
Masumaro, First to Live	G	S	1
Koya, Death from Above	WB	fCU	2
The Notary Hobbits	G	qyU	2
Shauku, Endbringer	B	cnS	3
Dromar, the Banisher	WUB	kbD	2
Ace, Fearless Rebel	G	cxkbU	2
Tahngarth, Talruum Hero	R		2
Gandalf, Party Guest	WUR	syWU	2
Sol'Kanar the Tainted	UBR	lrfpS	3
Ludevic, Necrogenius	UB	cgkqW	3
Shisato, Whispering Hunter	G	xkn	2
Stick, Fearless Mentor	R	U	2
The Balrog, Flame of Udûn	BR	bSU	1
The Space Family Goblinson	RG	cbz	1
Grim Reaper, Lethal Legionnaire	B	gkU	2
Bombur, Gentle Dreamer	R	nWU	1
Mageta the Lion	W	n	1
Rasputin, the Oneiromancer	WU	tW	3
Stature, Size Shifter	U	cU	1
M'Baku, Jabari Chieftain	G	kbhU	2
Hulkling, Young Avenger	R	sqU	2
Skoa, Embermage	R	xpW	2
Aang, A Lot to Learn	WG	cgxU	2
Peggy Carter, Secret Agent	W	kU	1
Moon Girl and Devil Dinosaur	UG	abrDU	2
The Terror of Serpent's Pass	U	bPU	1
Ben-Ben, Akki Hermit	R	ky	1
Citizen V, Helmut Zemo	B	clyU	1
Treva, the Renewer	WUG	lkbD	2
Triad of Fates	WB	rnfW	3
Selenia, Dark Angel	WB	K	1
Krond the Dawn-Clad	WG	nbK	1
Lord of Tresserhorn	UBR	xrhbS	1
Ronin, Shadow Stalker	B	vxU	3
Fin Fang Foom	R	csqDU	2
Chong and Lily, Nomads	R	tekyWU	2
Arnim Zola, Bio-Fanatic	B	tgRU	2
Kiyomaro, First to Stand	W	lS	2
Winter Soldier, Icy Assassin	WB	gvU	2
Spider-Woman, Secret Agent	WU	nU	2
Rayami, First of the Fallen	UBG	vbS	3
Cloak and Dagger, Entwined	WB	U	2
Ultimo, Civilization's End	B	xnbRU	2
The Ruinous Wrecking Crew	BR	cxrnpU	3
Iizuka the Ruthless	R	vxyK	1
Loki, God of Lies	R	oWU	2
Swordsman, Sharp Scoundrel	B	vyU	2
The Lord of the Eagles	U	bCU	2
Zog, Triceraton Castaway	R	bnDU	2
Spider-Man, Web-Spinner	R	vknU	2
T'Chaka, Venerable King	WG	gdhU	2
Pianna, Nomad Captain	W	k	1
Enkira, Hostile Scavenger	BG	vk	2
Kazarov, Sengir Pureblood	BR	cS	2
Bill Ferny, Bree Swindler	U	ahyU	2
Bebop, Warthog Warrior	B	yCU	2
Renet, Temporal Apprentice	U	WU	1
Elektra, Femme Fatale	R	U	1
Blue, Loyal Raptor	UG	yDU	2
Celestial Kirin	W	nS	1
Giant-Man, Gargantuan Genius	G	bU	1
Black Bolt, Inhuman King	WU	snU	2
Ori, Keeper of Songs	W	WU	1
Bortuk Bonerattle	BG	gd	2
Captain America, Steve Rogers	W	ckU	2
Vulture, Feathered Fiend	U	ckrU	2
Batroc the Leaper	R	cU	2
Kodama of the North Tree	G	bS	1
The Chief Warg	BG	kbrU	1
Rasputin Dreamweaver	WU	W	3
Iron Fist, Living Weapon	R	U	2
Agent 13, Sharon Carter	W	kU	1
Yellowjacket, Heartless Marauder	B	yU	1
Darigaaz, the Igniter	BRG	kbD	2
Jasmine Boreal	WG		1
Volrath the Fallen	B	b	1
Glacian, Powerstone Engineer	U	a	2
Colleen Wing, Street Samurai	W	cKU	1
Gandalf, Shadow's Foe	U	cdrfWU	2
Great Goblin, Foul-Hearted	BR	tkbU	1
Black Panther, Vanguard	WG	tyU	2
Tibor and Lumia	UR	W	2
Katara, Seeking Revenge	UB	grU	2
Sokka, Wolf Cove's Protector	W	U	1
The Mary Janes	R	WU	1
Zuberi, Golden Feather	W		1
Joel, Resolute Survivor	BG	tcxrU	2
Bard the Bowman	WU	crU	1
Chief of the Wilds	BG	cfyU	2
Cao Cao, Lord of Wei	B		1
Skyfire Kirin	R	oS	1
Alirios, Enraptured	U	tn	2
Iname as One	BG	gybS	3
Kumano, Master Yamabushi	R	p	1
Ghost, Spectral Saboteur	UB	U	1
Wingnut, Bat on the Belfry	R	kCU	2
Hazezon Tamar	WRG	td	2
War Machine, Legacy of Iron	WR	RU	2
Casey Jones, Asphalt Hooligan	R	vhU	1
Kuon, Ogre Ascendant	B	x	2
Stonebrow, Krosan Hero	RG	kbN	1
Ayumi, the Last Visitor	G	bS	1
Gollum, Riddle Master	B	clrpSU	3
X-23, Deadly Weapon	G	cyU	1
Mikey & Mona, Mutant Sitters	G	cgdCPU	2
Luke Cage, Power Man	W	kU	1
Isao, Enlightened Bushi	G	K	2
Kianne, Dean of Substance	UG	tcdN	3
Impossible Man	U	qU	1
Alex Wilder, Runaway	R	gU	2
Bill Potts	R	sqU	2
Gnostro, Voice of the Crags	WUR	l	3
Nick Fury, Spymaster	W	krU	2
Metalhead	UR	cxCPRU	2
Black Panther, Claws of Bast	W	ckU	1
Bullseye, Death Dealer	BR	xpU	2
Ambassador Blorpityblorpboop	UG		3
Valentina Allegra de Fontaine	B	yU	1
Radioactive Man	B	kU	1
Hulkling, Burgeoning Bruiser	G	cU	2
Black Tom Cassidy	G	lU	1
Mishra, Artificer Prodigy	UBR	a	2
Hulk, Bruce Banner	R	bU	1
Stockman, Mad Fly-entist	U	rU	2
Casey & Raph, Hotheads	R	aCPU	2
Bucky Barnes, Eager Ally	W	vyU	2
Moku, Meandering Drummer	R	sWU	2
Chorus of the Conclave	WG	cN	2
Iron Fist, Hero for Hire	R	csbU	2
Brawn, Amadeus Cho	UG	crU	1
Iwamori of the Open Fist	G	bh	1
Viper, Cruel Conspirator	B	U	2
Hixus, Prison Warden	W		2
Daghatar the Adamant	WBG	c	2
Tsabo Tavoc	BR	nbS	1
Brothers Yamazaki	R	K	2
Beast, Erudite Aerialist	UG	ckrU	2
Black Widow, Daring Operative	B	gkpU	2
Arcades Sabboth	WUG	bD	3
Chase Stein, Runaway	R	U	1
Vaevictis Asmadi	BRG	bD	3
Rona, Disciple of Gix	UB	g	2
Alexi, Zephyr Mage	U		1
Baxter Stockman	UR	taU	2
Minotaur, Roxxon CEO	B	tU	1
Killmonger, Scourge of Wakanda	BG	gxnU	2
Cloudhoof Kirin	U	mS	1
Speedball, New Warrior	UR	U	1
Mistform Ultimus	U		1
Mockingbird, Ace Agent	W	cvU	1
Justice, Vance Astrovik	U	cU	2
Dong Zhou, the Tyrant	R		1
Victor Mancha, Runaway	C	gRU	1
Bolg, Erebor's Reckoning	BR	byU	2
Smaug, the Great Calamity	R	DU	1
Adun Oakenshield	BRG	gK	1
Red Guardian, Super-Soldier	W	nU	1
Old Hob, Alleycat Blues	WR	tkCU	2
Akuta, Born of Ash	B	gxS	2
Hellcat, Undying Vigilante	G	cU	2
Chromium	WUB	bD	2
Jiwari, the Earth Aflame	R	S	2
Atalya, Samite Master	W	l	2
White Tiger, Ava Ayala	G	tcU	2
Asmira, Holy Avenger	WG	c	2
Bard, Heir of Girion	WU	tkrU	2
Reveka, Wizard Savant	U	npW	1
The Lady of Otaria	RG	y	3
Foggy Nelson, On Retainer	W	cU	1
Major Teroh	W	C	1
Greel, Mind Raker	B	zS	1
Flatman	G	U	1
Bob, Reluctant HYDRA Agent	B	lkpU	1
Mannichi, the Fevered Dream	R	S	1
She-Hulk, Jennifer Walters	R	cxbrU	1
Goliath, Mass Manipulator	G	cbrU	1
Rhino, Terrible Trampler	G	cbnU	2
Photon, Lady of Light	W	kfU	2
Graviton, Fundamental Force	U	rnU	2
Baron Sengir	B	xS	2
Agent Maria Hill	W	crU	1
Balthor the Stout	R		1
Lady Spider, Maybelle Reilly	R	cyU	1
Nebuchadnezzar	UB	zW	2
Hercules, Prince of Power	G	cU	1
Gwendlyn Di Corci	UBR	z	1
Maraxus of Keld	R	d	1
Lu Bu, Master-at-Arms	R		1
Madame Hydra, Reanimated	B	gkSU	2
Big Bertha	G	cU	2
Guan Yu, Sainted Warrior	W		1
Oriss, Samite Guardian	W	n	2
Thriss, Nantuko Primus	G	N	1
Moon-Boy, Dino Rider	G	kyU	2
Yuan Shao, the Indecisive	R		1
Zhang Fei, Fierce Warrior	W		1
Dragon Man, Reformed Robot	WU	gDRU	2
Sun Ce, Young Conquerer	U	n	1
Boomerang, Blade Flinger	B	lkpU	1
Tiger Shark, Abyssal Hunter	UB	kPU	1
Johan	WRG	nW	2
Amazing Spider-Girl	W	U	1
Colossus, Steel Stalwart	G	yU	1
She-Hulk, Attorney-at-Law	WG	cU	1
Palladia-Mors	WRG	bD	1
Ihsan's Shade	B	SK	1
Zahid, Djinn of the Lamp	U	a	1
Jedit Ojanen	WU	C	1
Tobias, Doomed Conqueror	WU	t	1
Faceless One	C	#	1
Zarda, the Power Princess	W	U	1
Bilbo, Unexpected Adventurer	W	gkU	2
Mister Immortal	G	gU	1
Hawkeye, Bowslinger	W	cU	1
Ayesha Tanaka	WU	n	1
Joven	R	an	1
Liu Bei, Lord of Shu	W		2
Klaw, Sonic Subjugator	B	gU	2
Zhao, the Seething Flame	R	U	1
Lady Zhurong, Warrior Queen	G		1
Blue Marvel, Adam Brashear	U	crU	2
Reptil, Dinomorpher	G	bU	2
Namora, the Sea Queen	U	tcPU	1
Falcon, Winged Wonder	U	tgU	2
Gert and Old Lace, Runaways	RG	bdDU	2
Rohgahh of Kher Keep	BR	h	2
Lu Meng, Wu General	U		1
Bilbo Baggins, Burglar	U	rU	1
Gabriel Angelfire	WG	bK	1
Orim, Samite Healer	W		1
Molly Hayes, Runaway	R	cU	2
General Traag, Heart of Stone	R	xbRU	1
Zhao Zilong, Tiger General	W		1
Commander Greven il-Vec	B	xb	1
Shimatsu the Bloodcloaked	R	cxS	1
Patron of the Akki	R	tkS	1
General Jarkeld	W	k	3
Pharaoh Rama-Tut	U	sU	1
Tivadar of Thorn	W	nK	1
Falcon, Joaquin Torres	W	ckCU	1
Sidar Jabari	W	knK	1
Hakim, Loreweaver	U	gevnW	2
Crovax the Cursed	B	cxS	2
Chandler	R	n	1
Gollum the Abandoned	B	gxnpoSU	2
U.S.Agent, John Walker	WB	vU	2
Zhang He, Wei General	B	k	1
Pipsqueak, Rebel Strongarm	W	cnU	1
Cabal Patriarch	B	gxW	2
Stangg	RG	t	2
Iceman and Firestar	UR	rU	2
Machine Man, Model X-51	C	csRU	1
Darwin, Adaptive Mutant	G	cU	1
Storm, Shaker of Skies	G	U	1
Jack of Hearts, Volatile Hero	R	crU	2
